Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.40771484375,0.4559326171875,0.1947021484375,0.7928466796875,0.6280517578125,0.6158447265625,0.721435546875,0.614013671875,0.6658935546875,0.2764892578125,0.6353759765625,0.53466796875,0.367431640625,1.427001953125,0.8233642578125,0.7635498046875,0.234375
1,0.6005859375,,,,0.7330322265625,,,,0.679931640625,,,,0.3741455078125,,,0.791015625,0.240478515625
