Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.413818359375,0.4193115234375,0.2593994140625,0.859375,0.64453125,0.5340576171875,0.654296875,0.6793212890625,0.6085205078125,0.2447509765625,0.5572509765625,0.552978515625,0.347900390625,1.9866943359375,0.7904052734375,0.7763671875,0.2386474609375
1,0.7012939453125,,,,0.7525634765625,,,,,,,,,2.0233154296875,,0.814208984375,
