Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.46875,0.37353515625,0.17822265625,0.8544921875,0.6683349609375,0.6463623046875,1.917724609375,0.66162109375,0.614013671875,0.2044677734375,0.6512451171875,0.5853271484375,0.3289794921875,0.611572265625,0.7305908203125,0.8538818359375,0.250244140625
1,0.6231689453125,,,0.882568359375,0.6927490234375,0.7012939453125,1.983642578125,,,0.2459716796875,,,,,0.84716796875,,
