Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.4803466796875,0.380859375,0.181884765625,0.83251953125,0.6414794921875,0.6787109375,1.822509765625,0.643310546875,0.611572265625,0.2069091796875,0.6427001953125,0.56396484375,0.33447265625,0.640869140625,0.810546875,0.809326171875,0.23193359375
1,0.577392578125,0.50537109375,0.1922607421875,,,,2.01904296875,,,0.240478515625,0.670166015625,,,,,,
