Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.6927490234375,1.2872314453125,0.196533203125,0.8447265625,0.7122802734375,0.6427001953125,0.703125,0.665283203125,0.703125,0.2825927734375,0.6329345703125,0.5908203125,0.4632568359375,0.7672119140625,0.7757568359375,0.7257080078125,0.26123046875
1,,,,,,,,0.706787109375,,0.30517578125,,,,,,0.750732421875,
