Unnamed: 0,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,0.48828125,0.3240966796875,0.1885986328125,0.7861328125,0.6304931640625,0.64208984375,0.6512451171875,0.6494140625,0.716552734375,1.702880859375,0.6292724609375,0.5755615234375,0.44921875,0.68359375,0.7708740234375,0.7769775390625,0.2587890625
1,0.574951171875,0.325927734375,0.22216796875,,0.67626953125,,0.6988525390625,,,,,,,,,,
